order_id,customer_id,seller_id,product_id,order_date,order_status,quantity,price_per_unit,payment_date,payment_status,shipping_date,return_date,shipping providers,delivery_status
243,652,5,26,03-11-2021,Completed,1,2499.99,03-11-2021,Payment Successed,07-11-2021,,fedex,Delivered
244,727,4,192,02-08-2023,Completed,1,1499.99,02-08-2023,Payment Successed,06-08-2023,,dhl,Delivered
245,570,4,94,25-11-2022,Completed,1,149.99,25-11-2022,Payment Successed,30-11-2022,,fedex,Delivered
246,681,3,5,20-12-2023,Returned,1,249.99,20-12-2023,Refunded ,23-12-2023,02-01-2024,bluedart,Returned 
247,700,3,96,16-12-2020,Completed,1,219.99,16-12-2020,Payment Successed,19-12-2020,,fedex,Delivered
248,597,3,240,27-01-2022,Completed,3,249.99,27-01-2022,Payment Successed,01-02-2022,,fedex,Delivered
249,610,1,176,22-02-2023,Completed,1,949.99,22-02-2023,Payment Successed,26-02-2023,,fedex,Delivered
250,650,1,110,04-02-2020,Completed,1,149.99,04-02-2020,Payment Successed,09-02-2020,,fedex,Delivered
251,492,5,140,29-11-2020,Completed,1,1299.99,29-11-2020,Payment Successed,03-12-2020,,fedex,Delivered
252,691,1,199,04-03-2020,Returned,1,229.99,04-03-2020,Refunded ,05-03-2020,17-03-2020,bluedart,Returned 
253,631,5,80,28-09-2021,Completed,1,1299.99,28-09-2021,Payment Successed,01-10-2021,,fedex,Delivered
254,593,5,101,16-09-2022,Completed,1,79.99,16-09-2022,Payment Successed,20-09-2022,,fedex,Delivered
255,117,2,54,01-11-2022,Inprogress,1,1299.99,01-11-2022,Payment Successed,02-11-2022,,bluedart,Shipped
256,626,5,182,07-05-2023,Completed,1,1499.99,07-05-2023,Payment Successed,09-05-2023,,fedex,Delivered
257,554,1,161,13-07-2020,Completed,1,129.99,13-07-2020,Payment Successed,18-07-2020,,fedex,Delivered
258,634,4,158,10-11-2022,Completed,1,179.99,10-11-2022,Payment Successed,13-11-2022,,fedex,Delivered
259,655,3,250,02-06-2020,Completed,1,149.99,02-06-2020,Payment Successed,04-06-2020,,fedex,Delivered
260,728,2,243,12-10-2020,Completed,1,1999.99,12-10-2020,Payment Successed,16-10-2020,,dhl,Delivered
261,508,5,165,11-03-2020,Completed,1,229.99,11-03-2020,Payment Successed,16-03-2020,,fedex,Delivered
262,547,1,72,14-02-2023,Completed,1,169.99,14-02-2023,Payment Successed,18-02-2023,,fedex,Delivered
263,557,2,15,19-08-2021,Completed,1,1099.99,19-08-2021,Payment Successed,21-08-2021,,fedex,Delivered
264,746,3,121,02-03-2023,Completed,1,199.99,02-03-2023,Payment Successed,05-03-2023,,dhl,Delivered
265,656,4,73,04-12-2020,Completed,1,999.99,04-12-2020,Payment Successed,08-12-2020,,fedex,Delivered
266,683,3,172,28-10-2021,Returned,1,1799.99,28-10-2021,Refunded ,30-10-2021,10-11-2021,bluedart,Returned 
267,555,2,44,03-07-2020,Completed,1,599.99,03-07-2020,Payment Successed,06-07-2020,,fedex,Delivered
268,707,1,44,09-09-2021,Completed,2,599.99,09-09-2021,Payment Successed,11-09-2021,,fedex,Delivered
269,483,4,113,16-04-2020,Completed,1,299.99,16-04-2020,Payment Successed,20-04-2020,,fedex,Delivered
270,618,1,54,17-08-2022,Completed,1,1299.99,17-08-2022,Payment Successed,21-08-2022,,fedex,Delivered
271,584,1,146,07-09-2023,Completed,1,1099.99,07-09-2023,Payment Successed,09-09-2023,,fedex,Delivered
272,652,1,77,20-09-2020,Completed,1,499.99,20-09-2020,Payment Successed,22-09-2020,,fedex,Delivered
273,624,4,41,05-04-2020,Completed,1,899.99,05-04-2020,Payment Successed,07-04-2020,,fedex,Delivered
274,684,2,8,28-06-2020,Returned,1,4999.99,28-06-2020,Refunded ,01-07-2020,09-07-2020,bluedart,Returned 
275,741,2,133,08-12-2021,Completed,1,169.99,08-12-2021,Payment Successed,09-12-2021,,dhl,Delivered
276,712,4,170,18-06-2021,Completed,1,299.99,18-06-2021,Payment Successed,21-06-2021,,fedex,Delivered
277,681,2,143,24-11-2020,Returned,1,119.99,24-11-2020,Refunded ,28-11-2020,11-12-2020,bluedart,Returned 
278,597,1,184,25-08-2022,Completed,1,199.99,25-08-2022,Payment Successed,27-08-2022,,fedex,Delivered
279,600,2,199,24-03-2021,Completed,1,229.99,24-03-2021,Payment Successed,27-03-2021,,fedex,Delivered
280,749,3,149,12-08-2023,Completed,1,229.99,12-08-2023,Payment Successed,15-08-2023,,dhl,Delivered
281,636,4,181,09-12-2023,Completed,1,799.99,09-12-2023,Payment Successed,13-12-2023,,fedex,Delivered
282,540,1,125,14-06-2023,Completed,1,399.99,14-06-2023,Payment Successed,17-06-2023,,fedex,Delivered
283,618,4,135,28-09-2022,Completed,1,699.99,28-09-2022,Payment Successed,29-09-2022,,fedex,Delivered
284,618,2,85,31-08-2023,Completed,1,1199.99,31-08-2023,Payment Successed,01-09-2023,,fedex,Delivered
285,689,4,207,27-10-2020,Returned,1,749.99,27-10-2020,Refunded ,01-11-2020,14-11-2020,bluedart,Returned 
286,633,3,149,06-05-2021,Completed,1,229.99,06-05-2021,Payment Successed,11-05-2021,,fedex,Delivered
287,738,3,135,28-08-2023,Completed,1,699.99,28-08-2023,Payment Successed,02-09-2023,,dhl,Delivered
288,572,2,91,23-02-2021,Completed,1,1099.99,23-02-2021,Payment Successed,25-02-2021,,fedex,Delivered
289,239,1,68,26-01-2020,Completed,1,1299.99,26-01-2020,Payment Successed,31-01-2020,,fedex,Delivered
290,639,5,80,11-06-2021,Completed,1,1299.99,11-06-2021,Payment Successed,14-06-2021,,fedex,Delivered
291,738,2,91,24-12-2023,Completed,1,1099.99,24-12-2023,Payment Successed,28-12-2023,,dhl,Delivered
292,579,5,7,30-04-2023,Completed,1,1799.99,30-04-2023,Payment Successed,05-05-2023,,fedex,Delivered
293,607,2,169,23-02-2022,Completed,1,69.99,23-02-2022,Payment Successed,28-02-2022,,fedex,Delivered
294,711,5,121,20-04-2023,Completed,1,199.99,20-04-2023,Payment Successed,24-04-2023,,fedex,Delivered
295,421,2,147,17-11-2023,Completed,1,1299.99,17-11-2023,Payment Successed,19-11-2023,,fedex,Delivered
296,749,2,106,24-11-2023,Completed,1,139.99,24-11-2023,Payment Successed,27-11-2023,,dhl,Delivered
297,652,5,134,17-02-2020,Completed,1,399.99,17-02-2020,Payment Successed,20-02-2020,,fedex,Delivered
298,717,3,176,10-07-2021,Completed,1,949.99,10-07-2021,Payment Successed,11-07-2021,,dhl,Delivered
299,697,4,239,15-05-2020,Returned,1,699.99,15-05-2020,Refunded ,16-05-2020,26-05-2020,bluedart,Returned 
300,712,4,91,30-12-2021,Completed,1,1099.99,30-12-2021,Payment Successed,01-01-2022,,fedex,Delivered
301,741,4,29,03-01-2022,Completed,1,79.99,03-01-2022,Payment Successed,06-01-2022,,dhl,Delivered
302,680,3,129,09-02-2021,Returned,1,179.99,09-02-2021,Refunded ,12-02-2021,19-02-2021,bluedart,Returned 
303,153,2,227,08-06-2022,Inprogress,1,79.99,08-06-2022,Payment Successed,13-06-2022,,bluedart,Shipped
304,695,2,97,23-11-2022,Returned,1,1299.99,23-11-2022,Refunded ,27-11-2022,04-12-2022,bluedart,Returned 
305,715,2,162,07-04-2023,Completed,1,799.99,07-04-2023,Payment Successed,10-04-2023,,dhl,Delivered
306,567,2,81,29-03-2023,Completed,1,299.99,29-03-2023,Payment Successed,31-03-2023,,fedex,Delivered
307,551,4,147,02-02-2022,Completed,1,1299.99,02-02-2022,Payment Successed,06-02-2022,,fedex,Delivered
308,595,3,10,27-03-2023,Completed,1,329.99,27-03-2023,Payment Successed,01-04-2023,,fedex,Delivered
309,630,1,219,01-01-2021,Completed,1,1299.99,01-01-2021,Payment Successed,06-01-2021,,fedex,Delivered
310,637,2,178,09-04-2020,Completed,1,99.99,09-04-2020,Payment Successed,11-04-2020,,fedex,Delivered
311,614,4,137,28-02-2021,Completed,1,169.99,28-02-2021,Payment Successed,03-03-2021,,fedex,Delivered
312,548,3,25,19-07-2020,Completed,1,2499.99,19-07-2020,Payment Successed,21-07-2020,,fedex,Delivered
313,704,2,242,15-05-2022,Completed,1,2699.99,15-05-2022,Payment Successed,18-05-2022,,fedex,Delivered
314,735,5,82,07-02-2023,Completed,1,699.99,07-02-2023,Payment Successed,10-02-2023,,dhl,Delivered
315,634,3,96,19-11-2020,Completed,1,219.99,19-11-2020,Payment Successed,23-11-2020,,fedex,Delivered
316,670,3,48,04-07-2023,Returned,1,1999.99,04-07-2023,Refunded ,05-07-2023,17-07-2023,dhl,Returned 
317,596,2,204,05-08-2020,Completed,1,299.99,05-08-2020,Payment Successed,10-08-2020,,fedex,Delivered
318,717,5,57,27-12-2021,Completed,1,699.99,27-12-2021,Payment Successed,30-12-2021,,dhl,Delivered
319,619,3,16,11-01-2024,Completed,1,699.99,11-01-2024,Payment Successed,12-01-2024,,fedex,Delivered
320,681,1,87,19-01-2021,Returned,1,999.99,19-01-2021,Refunded ,21-01-2021,28-01-2021,bluedart,Returned 
321,513,5,65,22-08-2021,Completed,1,1199.99,22-08-2021,Payment Successed,24-08-2021,,fedex,Delivered
322,738,3,142,06-03-2020,Completed,1,279.99,06-03-2020,Payment Successed,08-03-2020,,dhl,Delivered
323,366,5,230,25-10-2020,Completed,1,1399.99,25-10-2020,Payment Successed,27-10-2020,,fedex,Delivered
324,674,4,73,02-04-2020,Returned,1,999.99,02-04-2020,Refunded ,03-04-2020,16-04-2020,dhl,Returned 
325,311,1,92,12-09-2022,Completed,1,349.99,12-09-2022,Payment Successed,17-09-2022,,fedex,Delivered
326,630,5,62,05-08-2020,Completed,1,399.99,05-08-2020,Payment Successed,08-08-2020,,fedex,Delivered
327,735,5,32,01-12-2022,Completed,1,179.99,01-12-2022,Payment Successed,02-12-2022,,dhl,Delivered
328,705,1,86,08-09-2021,Completed,1,329.99,08-09-2021,Payment Successed,09-09-2021,,fedex,Delivered
329,577,5,143,03-05-2021,Completed,1,119.99,03-05-2021,Payment Successed,05-05-2021,,fedex,Delivered
330,731,3,58,05-01-2022,Completed,1,249.99,05-01-2022,Payment Successed,07-01-2022,,dhl,Delivered
331,698,4,5,16-10-2020,Completed,1,249.99,16-10-2020,Payment Successed,19-10-2020,,fedex,Delivered
332,548,3,45,02-11-2023,Completed,1,1499.99,02-11-2023,Payment Successed,07-11-2023,,fedex,Delivered
333,698,3,102,20-10-2021,Returned,1,299.99,20-10-2021,Refunded ,23-10-2021,05-11-2021,bluedart,Returned 
334,549,3,93,10-07-2023,Completed,1,1799.99,10-07-2023,Payment Successed,11-07-2023,,fedex,Delivered
335,599,1,105,02-11-2022,Completed,1,149.99,02-11-2022,Payment Successed,07-11-2022,,fedex,Delivered
336,709,1,18,26-03-2021,Completed,1,799.99,26-03-2021,Payment Successed,29-03-2021,,fedex,Delivered
337,681,2,173,25-01-2022,Returned,1,259.99,25-01-2022,Refunded ,26-01-2022,03-02-2022,bluedart,Returned 
338,646,1,184,18-06-2021,Completed,2,199.99,18-06-2021,Payment Successed,21-06-2021,,fedex,Delivered
339,736,4,12,21-11-2020,Completed,1,599.99,21-11-2020,Payment Successed,25-11-2020,,dhl,Delivered
340,574,5,94,04-11-2022,Completed,1,149.99,04-11-2022,Payment Successed,05-11-2022,,fedex,Delivered
341,724,4,23,03-01-2023,Completed,1,1299.99,03-01-2023,Payment Successed,05-01-2023,,dhl,Delivered
342,629,3,247,25-11-2022,Completed,1,249.99,25-11-2022,Payment Successed,29-11-2022,,fedex,Delivered
343,101,1,113,01-04-2023,Inprogress,1,299.99,01-04-2023,Payment Successed,04-04-2023,,bluedart,Shipped
344,728,1,131,23-01-2020,Completed,1,1999.99,23-01-2020,Payment Successed,28-01-2020,,dhl,Delivered
345,633,2,106,29-10-2023,Completed,1,139.99,29-10-2023,Payment Successed,02-11-2023,,fedex,Delivered
346,551,1,232,05-01-2022,Completed,1,249.99,05-01-2022,Payment Successed,10-01-2022,,fedex,Delivered
347,722,2,182,25-07-2022,Completed,1,1499.99,25-07-2022,Payment Successed,26-07-2022,,dhl,Delivered
348,723,5,192,17-06-2022,Completed,1,1499.99,17-06-2022,Payment Successed,20-06-2022,,dhl,Delivered
349,688,1,127,02-11-2022,Returned,1,1099.99,02-11-2022,Refunded ,05-11-2022,13-11-2022,bluedart,Returned 
350,571,1,123,14-04-2020,Completed,1,229.99,14-04-2020,Payment Successed,15-04-2020,,fedex,Delivered
351,627,3,68,19-03-2023,Completed,1,1299.99,19-03-2023,Payment Successed,21-03-2023,,fedex,Delivered
352,732,5,203,02-12-2023,Completed,1,79.99,02-12-2023,Payment Successed,03-12-2023,,dhl,Delivered
353,414,1,114,14-09-2022,Completed,1,499.99,14-09-2022,Payment Successed,18-09-2022,,fedex,Delivered
354,636,3,185,09-01-2024,Completed,1,599.99,09-01-2024,Payment Successed,13-01-2024,,fedex,Delivered
355,550,1,177,20-07-2021,Completed,1,79.99,20-07-2021,Payment Successed,23-07-2021,,fedex,Delivered
356,593,3,44,20-05-2023,Completed,1,599.99,20-05-2023,Payment Successed,21-05-2023,,fedex,Delivered
357,583,2,173,02-02-2021,Completed,1,259.99,02-02-2021,Payment Successed,04-02-2021,,fedex,Delivered
358,702,4,79,09-12-2021,Completed,1,999.99,09-12-2021,Payment Successed,11-12-2021,,fedex,Delivered
359,640,4,194,23-01-2020,Cancelled,1,1599.99,23-01-2020,Payment Failed,,,,
360,673,5,39,05-01-2024,Returned,1,1199.99,05-01-2024,Refunded ,06-01-2024,13-01-2024,dhl,Returned 
361,595,5,42,04-05-2021,Completed,1,719.99,04-05-2021,Payment Successed,07-05-2021,,fedex,Delivered
362,707,1,158,06-06-2022,Completed,1,179.99,06-06-2022,Payment Successed,11-06-2022,,fedex,Delivered
363,733,2,125,08-09-2022,Completed,1,399.99,08-09-2022,Payment Successed,09-09-2022,,dhl,Delivered
364,619,5,166,31-12-2020,Completed,1,1299.99,31-12-2020,Payment Successed,05-01-2021,,fedex,Delivered
365,539,4,225,13-01-2022,Completed,1,999.99,13-01-2022,Payment Successed,15-01-2022,,fedex,Delivered
366,707,5,23,23-06-2020,Completed,1,1299.99,23-06-2020,Payment Successed,25-06-2020,,fedex,Delivered
367,687,2,245,20-11-2020,Returned,1,1299.99,20-11-2020,Refunded ,21-11-2020,04-12-2020,bluedart,Returned 
368,634,4,172,05-12-2021,Completed,1,1799.99,05-12-2021,Payment Successed,06-12-2021,,fedex,Delivered
369,666,5,150,24-06-2021,Completed,1,699.99,24-06-2021,Payment Successed,28-06-2021,,fedex,Delivered
370,562,2,50,19-05-2022,Completed,1,999.99,19-05-2022,Payment Successed,24-05-2022,,fedex,Delivered
371,689,3,197,22-11-2023,Returned,1,1799.99,22-11-2023,Refunded ,24-11-2023,02-12-2023,bluedart,Returned 
372,716,1,160,15-04-2023,Completed,1,199.99,15-04-2023,Payment Successed,19-04-2023,,dhl,Delivered
373,715,3,127,05-04-2020,Completed,1,1099.99,05-04-2020,Payment Successed,08-04-2020,,dhl,Delivered
374,741,1,71,01-12-2022,Completed,1,1499.99,01-12-2022,Payment Successed,04-12-2022,,dhl,Delivered
375,678,1,93,11-01-2023,Returned,1,1799.99,11-01-2023,Refunded ,13-01-2023,27-01-2023,dhl,Returned 
376,710,4,185,21-02-2023,Completed,1,599.99,21-02-2023,Payment Successed,26-02-2023,,fedex,Delivered
377,721,1,141,06-03-2022,Completed,2,229.99,06-03-2022,Payment Successed,10-03-2022,,dhl,Delivered
378,628,5,109,25-01-2021,Completed,1,49.99,25-01-2021,Payment Successed,29-01-2021,,fedex,Delivered
379,637,5,213,11-01-2021,Completed,1,99.99,11-01-2021,Payment Successed,12-01-2021,,fedex,Delivered
380,575,5,243,26-05-2021,Completed,3,1999.99,26-05-2021,Payment Successed,29-05-2021,,fedex,Delivered
381,727,4,180,23-06-2021,Completed,1,379.99,23-06-2021,Payment Successed,24-06-2021,,dhl,Delivered
382,563,3,176,09-06-2023,Completed,1,949.99,09-06-2023,Payment Successed,12-06-2023,,fedex,Delivered
383,727,5,79,16-01-2022,Completed,1,999.99,16-01-2022,Payment Successed,21-01-2022,,dhl,Delivered
384,718,4,245,24-10-2021,Completed,1,1299.99,24-10-2021,Payment Successed,26-10-2021,,dhl,Delivered
385,681,5,112,25-12-2020,Returned,1,229.99,25-12-2020,Refunded ,27-12-2020,09-01-2021,bluedart,Returned 
386,749,4,110,25-12-2023,Completed,1,149.99,25-12-2023,Payment Successed,27-12-2023,,dhl,Delivered
387,728,3,126,03-07-2021,Completed,1,1699.99,03-07-2021,Payment Successed,04-07-2021,,dhl,Delivered
388,544,3,109,09-04-2020,Completed,1,49.99,09-04-2020,Payment Successed,14-04-2020,,fedex,Delivered
389,651,1,190,02-10-2023,Completed,3,279.99,02-10-2023,Payment Successed,03-10-2023,,fedex,Delivered
390,615,3,29,23-04-2020,Completed,1,79.99,23-04-2020,Payment Successed,25-04-2020,,fedex,Delivered
391,567,4,89,24-08-2022,Completed,2,299.99,24-08-2022,Payment Successed,28-08-2022,,fedex,Delivered
392,561,3,152,23-12-2022,Completed,1,129.99,23-12-2022,Payment Successed,26-12-2022,,fedex,Delivered
393,529,1,210,29-10-2021,Completed,1,379.99,29-10-2021,Payment Successed,02-11-2021,,fedex,Delivered
394,692,2,23,12-03-2021,Returned,3,1299.99,12-03-2021,Refunded ,13-03-2021,22-03-2021,bluedart,Returned 
395,696,5,168,12-08-2020,Returned,1,299.99,12-08-2020,Refunded ,13-08-2020,21-08-2020,bluedart,Returned 
396,665,5,83,03-09-2021,Completed,1,699.99,03-09-2021,Payment Successed,06-09-2021,,fedex,Delivered
397,145,5,106,03-07-2023,Inprogress,1,139.99,03-07-2023,Payment Successed,05-07-2023,,bluedart,Shipped
398,656,5,133,05-08-2020,Completed,1,169.99,05-08-2020,Payment Successed,07-08-2020,,fedex,Delivered
399,599,4,150,24-10-2020,Completed,1,699.99,24-10-2020,Payment Successed,25-10-2020,,fedex,Delivered
400,713,2,102,15-05-2020,Completed,1,299.99,15-05-2020,Payment Successed,20-05-2020,,fedex,Delivered
401,738,2,65,25-01-2021,Completed,1,1199.99,25-01-2021,Payment Successed,28-01-2021,,dhl,Delivered
402,677,2,112,15-07-2020,Returned,1,229.99,15-07-2020,Refunded ,20-07-2020,29-07-2020,dhl,Returned 
403,550,5,148,04-01-2021,Completed,1,279.99,04-01-2021,Payment Successed,09-01-2021,,fedex,Delivered
404,554,3,148,17-01-2023,Completed,1,279.99,17-01-2023,Payment Successed,20-01-2023,,fedex,Delivered
405,610,2,148,25-04-2022,Completed,1,279.99,25-04-2022,Payment Successed,27-04-2022,,fedex,Delivered
406,699,2,101,02-11-2020,Completed,1,79.99,02-11-2020,Payment Successed,07-11-2020,,fedex,Delivered
407,692,5,151,31-03-2023,Returned,1,249.99,31-03-2023,Refunded ,03-04-2023,17-04-2023,bluedart,Returned 
408,547,5,178,19-05-2020,Completed,1,99.99,19-05-2020,Payment Successed,22-05-2020,,fedex,Delivered
409,711,1,13,06-08-2020,Completed,1,799.99,06-08-2020,Payment Successed,10-08-2020,,fedex,Delivered
410,601,3,174,28-06-2022,Completed,1,24.99,28-06-2022,Payment Successed,02-07-2022,,fedex,Delivered
411,547,5,244,14-12-2021,Completed,1,99.99,14-12-2021,Payment Successed,17-12-2021,,fedex,Delivered
412,594,3,50,22-03-2022,Completed,1,999.99,22-03-2022,Payment Successed,23-03-2022,,fedex,Delivered
413,652,5,120,06-04-2023,Completed,3,79.99,06-04-2023,Payment Successed,07-04-2023,,fedex,Delivered
414,590,4,250,27-02-2023,Completed,1,149.99,27-02-2023,Payment Successed,02-03-2023,,fedex,Delivered
415,670,3,148,04-09-2022,Returned,1,279.99,04-09-2022,Refunded ,08-09-2022,19-09-2022,dhl,Returned 
416,648,1,73,23-02-2023,Completed,1,999.99,23-02-2023,Payment Successed,28-02-2023,,fedex,Delivered
417,735,2,226,30-01-2024,Completed,1,399.99,30-01-2024,Payment Successed,01-02-2024,,dhl,Delivered
418,582,5,148,09-06-2023,Completed,1,279.99,09-06-2023,Payment Successed,13-06-2023,,fedex,Delivered
419,644,5,185,15-10-2020,Cancelled,1,599.99,15-10-2020,Payment Failed,,,,
420,624,4,77,25-08-2021,Completed,1,499.99,25-08-2021,Payment Successed,27-08-2021,,fedex,Delivered
421,162,2,166,17-11-2023,Inprogress,1,1299.99,17-11-2023,Payment Successed,18-11-2023,,bluedart,Shipped
422,680,4,98,16-09-2023,Returned,1,2299.99,16-09-2023,Refunded ,21-09-2023,03-10-2023,bluedart,Returned 
423,231,1,223,19-12-2023,Completed,1,99.99,19-12-2023,Payment Successed,21-12-2023,,fedex,Delivered
424,734,4,69,26-12-2021,Completed,1,1799.99,26-12-2021,Payment Successed,28-12-2021,,dhl,Delivered
425,684,2,250,06-05-2020,Returned,1,149.99,06-05-2020,Refunded ,10-05-2020,20-05-2020,bluedart,Returned 
426,686,2,112,17-12-2020,Returned,1,229.99,17-12-2020,Refunded ,19-12-2020,29-12-2020,bluedart,Returned 
427,655,1,130,29-05-2022,Completed,1,49.99,29-05-2022,Payment Successed,02-06-2022,,fedex,Delivered
428,728,2,77,13-06-2023,Completed,3,499.99,13-06-2023,Payment Successed,14-06-2023,,dhl,Delivered
429,661,1,93,08-09-2022,Completed,1,1799.99,08-09-2022,Payment Successed,13-09-2022,,fedex,Delivered
430,635,5,102,06-04-2021,Completed,1,299.99,06-04-2021,Payment Successed,10-04-2021,,fedex,Delivered
431,650,1,44,20-06-2022,Completed,1,599.99,20-06-2022,Payment Successed,24-06-2022,,fedex,Delivered
432,655,2,186,10-01-2023,Completed,1,299.99,10-01-2023,Payment Successed,13-01-2023,,fedex,Delivered
433,666,1,11,08-12-2022,Completed,1,649.99,08-12-2022,Payment Successed,11-12-2022,,fedex,Delivered
434,598,4,111,08-02-2023,Completed,1,1399.99,08-02-2023,Payment Successed,10-02-2023,,fedex,Delivered
435,399,2,11,26-04-2023,Completed,1,649.99,26-04-2023,Payment Successed,28-04-2023,,fedex,Delivered
436,617,4,27,27-05-2023,Completed,1,149.99,27-05-2023,Payment Successed,28-05-2023,,fedex,Delivered
437,558,3,12,14-03-2022,Completed,1,599.99,14-03-2022,Payment Successed,16-03-2022,,fedex,Delivered
438,575,1,143,21-02-2023,Completed,1,119.99,21-02-2023,Payment Successed,24-02-2023,,fedex,Delivered
439,137,1,242,11-11-2021,Inprogress,1,2699.99,11-11-2021,Payment Successed,13-11-2021,,bluedart,Shipped
440,551,2,2,29-10-2021,Completed,3,549.99,29-10-2021,Payment Successed,30-10-2021,,fedex,Delivered
441,378,1,207,05-08-2020,Completed,1,749.99,05-08-2020,Payment Successed,07-08-2020,,fedex,Delivered
442,606,3,24,13-04-2021,Completed,2,1999.99,13-04-2021,Payment Successed,14-04-2021,,fedex,Delivered
443,313,4,92,26-01-2022,Completed,1,349.99,26-01-2022,Payment Successed,30-01-2022,,fedex,Delivered
